"PC1" "PC2" "clus" "pop_clus" "pop" "lat" "long" "origin"
"256" 0.149180468737619 -0.0489981855830344 "7" "EAS" "Eastmain" 52.242126 -78.575722 "JAC"
"257" -0.300424416712499 0.0539734657795409 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"258" -0.154628801558081 -0.0478510429887706 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"259" -0.0828873518287681 -0.0268947213033095 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"260" -0.138349483806711 -0.0542626806836342 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"261" -0.324028206870863 0.0833220533541787 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"262" -0.175157158192495 -0.0257138208978877 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"263" -0.325323731104752 0.0636398707764806 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"264" -0.160125551012983 -0.0364241628434361 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"265" -0.147476414181003 -0.0468699160321165 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"266" -0.165693303900885 -0.0513837764689506 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"267" -0.168051408905237 -0.0437686348921753 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"268" -0.129237388549005 -0.0473447008630681 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"269" -0.12196065443393 -0.0304097593424833 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"270" -0.303596949281347 0.0619364700372834 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"271" -0.30783194719324 0.0595146957363902 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"272" -0.122015322644709 -0.0550765513352087 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"273" 0.148614020637088 0.126610345811826 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"274" -0.263174076418309 0.0612366862272661 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "NOT"
"275" 0.137262165473524 0.139563926427756 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"276" -0.0675037414469312 0.103530678521399 "3" "LAG" "La_Grande" 53.821906 -79.078018 "NOT"
"277" 0.173670179752911 0.221295083528049 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"278" 0.155596550447498 0.133830583633481 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"279" 0.129016863006544 0.120741630716111 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"280" 0.185346236725111 0.210723522340089 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"281" 0.137040626487934 0.136310699335492 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"282" 0.186368478624121 0.220285627943617 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"283" 0.174604844499202 0.217899810062546 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"284" 0.190339222152385 0.213789401562813 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"285" 0.137821680077613 0.125807639565322 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"286" 0.154443957371253 0.13518516900241 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"287" 0.15264600873235 0.119098222153517 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"288" 0.165833968117247 0.154250750539652 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"289" 0.148110903797068 0.132418683829887 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"290" 0.18529262283161 0.217410658173753 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"291" 0.187681192364227 0.231777360283501 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"292" 0.148349775929472 0.137593839900818 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"293" -0.265363227742446 0.0558028931419085 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "NOT"
"294" -0.260862095840738 0.0565889104109649 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "NOT"
"295" 0.0961022101927636 0.197597191929048 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"296" -0.273212260353688 0.0873644430961262 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "NOT"
"297" 0.188679027171326 0.214033559598982 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"298" 0.148397358218218 0.0658331652456085 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"299" -0.258455628074454 0.0765110205739372 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "NOT"
"300" 0.179596257862536 0.229158129278691 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"301" 0.147089830188585 0.116470321092892 "6" "RUP" "Rupert" 51.481728 -78.832198 "NOT"
"302" 0.189534876928664 0.202002718099144 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"303" 0.174020633203015 0.211062078906926 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"304" 0.16569763759594 0.175726729787693 "8" "NOT" "Nottaway" 51.39132 -78.938977 "NOT"
"305" -0.319337812580749 0.07052416060058 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"306" -0.311944074060076 0.0859170536596487 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"307" -0.297033603738528 0.0625032847409335 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"308" -0.316729147018612 0.0766259730098249 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"309" -0.321556171159273 0.0744772800993332 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"310" -0.232162110682115 0.014617552616077 "3" "LAG" "La_Grande" 53.821906 -79.078018 "ROG"
"311" -0.290941251084293 0.0726771644081224 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"312" -0.326937057995957 0.0741213124577224 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"313" -0.30194377856299 0.070367629484681 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"314" -0.312835683540596 0.0640232468023691 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"315" -0.316394074380856 0.0702114541569076 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"316" -0.307838731660644 0.0634446439271073 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"317" -0.316703989707182 0.0820758062629235 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"318" -0.314452746944716 0.0760119465096936 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"319" -0.333271758512002 0.0869587364981672 "5" "ROG" "Roggan" 54.406767 -79.507696 "ROG"
"320" -0.299499587045809 0.074184348087551 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"321" -0.3184484935948 0.0632547122582806 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"322" -0.3284017270154 0.0745655502123218 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"323" -0.273011673382984 0.0508349583805383 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"324" -0.311247034588161 0.0824139056843603 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "ROG"
"325" 0.14611056093121 0.130895917698024 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"326" 0.157365420101912 0.140969493027932 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"327" 0.149828572187794 0.123365751164715 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"328" -0.0680714237050262 0.106928770394975 "3" "LAG" "La_Grande" 53.821906 -79.078018 "RUP"
"329" 0.15457765280802 0.109467544839955 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"330" 0.143836198523325 0.143346652251311 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"331" 0.160500724725429 0.145763513742376 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"332" 0.149783247680777 0.123649498107758 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"333" 0.147786933764786 0.122114512124589 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"334" 0.144270069096158 0.138350884917151 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"335" 0.134090276271026 0.121692942014953 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"336" 0.148303586025418 0.128420501335088 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"337" 0.147202005563913 0.13409993128497 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"338" 0.15160203952545 0.130915877727564 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"339" 0.159170137406869 0.104236857713788 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"340" 0.152124791011411 0.137193367787962 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"341" 0.15676380970189 0.13478642409676 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"342" 0.135581786712753 0.11216765562868 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"343" 0.149272474942743 0.119895575082523 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"344" 0.15648468723083 0.130996205081462 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"345" 0.149097056242175 0.127932488665052 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"346" 0.125416901375383 0.124864728335989 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"347" 0.148919656763588 0.136852210082051 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"348" 0.140214970316345 0.127192422362146 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"349" 0.189329122111788 0.211288754549446 "8" "NOT" "Nottaway" 51.39132 -78.938977 "RUP"
"350" 0.146747613748163 0.121434125194653 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"351" 0.186498203328518 0.214144545429432 "8" "NOT" "Nottaway" 51.39132 -78.938977 "RUP"
"352" 0.142097527607089 0.119698738942642 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"353" 0.150369204636515 0.114831491396872 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"354" 0.156618677335937 0.0715764571614372 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"355" 0.14963336020673 0.0901857387896607 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"356" 0.149521958358348 0.135116569915587 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"357" 0.186382114268476 0.210908549983584 "8" "NOT" "Nottaway" 51.39132 -78.938977 "RUP"
"358" 0.149495338121842 0.123196496522648 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"359" 0.150848400780005 0.128904394657628 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"360" 0.155479256448797 0.122063334067233 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"361" -0.00911519760799167 0.152617023382464 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"362" 0.138573304545524 0.124517218170015 "6" "RUP" "Rupert" 51.481728 -78.832198 "RUP"
"363" 0.0530583414050525 -0.115039647329351 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"364" 0.0626812266720578 -0.111486757985555 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"365" 0.0641889573495227 -0.107313014228891 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"366" 0.0773310314300274 -0.070306094251244 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"367" 0.0659830125993909 -0.0956459064679922 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"368" 0.0955774156856616 -0.0540841174601289 "7" "EAS" "Eastmain" 52.242126 -78.575722 "SAB"
"369" 0.0418278570317735 -0.0613114172694721 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"370" 0.0648956670341367 -0.081091779952773 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"371" 0.054562092454627 -0.0933157500530424 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"372" 0.0580183310298415 -0.104694786697993 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"373" 0.0589633578372628 -0.11002966217753 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"374" 0.0673068673683921 -0.0959517896811195 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"375" 0.0757057822670946 -0.0950718238196568 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"376" 0.151258097853964 0.114421669061489 "6" "RUP" "Rupert" 51.481728 -78.832198 "SAB"
"377" 0.0675273703289755 -0.0841189309425821 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"378" 0.0452207244013257 -0.102400506212038 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"379" 0.0838040152520992 -0.0640958760828633 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"380" 0.0360252121985371 -0.106683883967853 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"381" 0.0688403166144678 -0.0769955634849731 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"382" 0.0410336462935189 -0.0945687661361882 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"383" 0.0731208737103839 -0.0978309842851224 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"384" 0.0598624303723403 -0.11398415183848 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"385" 0.00253214051569941 -0.0829539390389337 "1" "BEA" "Beaver" 53.385666 -79.014775 "SAB"
"386" 0.0486969758990091 -0.107127203249682 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"387" 0.0712401509065333 -0.0558258681315841 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"388" 0.068790203815611 -0.10330257526959 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"389" 0.0261403223305692 -0.0756352387353954 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"390" 0.0588257122139841 -0.0741534951669873 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"391" 0.0655200188406112 -0.103373438755178 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"392" 0.0748164652967074 -0.0609280348985601 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"393" 0.0789740046002586 -0.115689022744068 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"394" 0.0691985324940798 -0.108952916546094 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"395" 0.0581128502551524 -0.112182370613449 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"396" 0.0533188647978064 -0.0981565559231304 "2" "SAB" "Sabacunica" 52.842839 -78.76795 "SAB"
"397" 0.144617265767777 -0.0480724011457702 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"398" 0.13073864414039 -0.0504081110254126 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"399" 0.153926946975968 -0.0343641799855136 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"400" 0.143635335703277 -0.0486162957426435 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"401" 0.140040695104876 -0.0323512812363198 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"402" 0.144835847727436 0.10295009817358 "6" "RUP" "Rupert" 51.481728 -78.832198 "REN"
"403" 0.136189141026326 -0.036119762991802 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"404" 0.141978406873917 0.116217500144699 "6" "RUP" "Rupert" 51.481728 -78.832198 "REN"
"405" 0.102695822189423 -0.043987860660899 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"406" 0.151435464338048 0.123952220991294 "6" "RUP" "Rupert" 51.481728 -78.832198 "REN"
"407" 0.134683161976324 0.0116863107187677 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"408" 0.140354032834935 -0.0444221408454649 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"409" 0.146697649283982 -0.0428490028846449 "7" "EAS" "Eastmain" 52.242126 -78.575722 "REN"
"410" -0.152738221822625 -0.053449107714933 "3" "LAG" "La_Grande" 53.821906 -79.078018 "BIA"
"411" 0.13339790174727 -0.0268886676114424 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"412" -0.303940795351437 0.0701777008293529 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"413" 0.139303166135786 -0.0533725030688912 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"414" 0.123828783368225 0.121106821491979 "6" "RUP" "Rupert" 51.481728 -78.832198 "EAS"
"415" -0.306690648018927 0.0795134220181585 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"416" 0.133160834284274 -0.0247762545467295 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"417" 0.0903554391080246 -0.0243288622756213 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"418" -0.199716461895642 0.0204276999921166 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"419" 0.14729703737561 -0.0335897820920654 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"420" -0.175006111335526 -0.0674425669142665 "3" "LAG" "La_Grande" 53.821906 -79.078018 "BIA"
"421" 0.154158350146134 0.129736084763057 "6" "RUP" "Rupert" 51.481728 -78.832198 "EAS"
"422" -0.0169856648217222 -0.0848494323369281 "1" "BEA" "Beaver" 53.385666 -79.014775 "LAG"
"423" 0.147506910977464 0.125176937102646 "6" "RUP" "Rupert" 51.481728 -78.832198 "EAS"
"424" -0.147019473372571 -0.0725114959449833 "3" "LAG" "La_Grande" 53.821906 -79.078018 "BIA"
"425" 0.0911835013641559 -0.0135998967571389 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"426" -0.2944363481329 0.0870304745409622 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"427" -0.30547579005265 0.0677917080897091 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"428" -0.321239160799469 0.0687514729816188 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"429" -0.179220363048555 -0.0841077035246087 "3" "LAG" "La_Grande" 53.821906 -79.078018 "BIA"
"430" -0.308408361895394 0.081920105998468 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"431" -0.14114956452355 0.00529498009435217 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"432" -0.31581094804748 0.0856059760926679 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"433" -0.0785058210533042 -0.0237525862568638 "3" "LAG" "La_Grande" 53.821906 -79.078018 "LAG"
"434" -0.327659760712555 0.0769801788744681 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"435" -0.310313763772831 0.0554393648072476 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"436" 0.12828627182413 -0.0506588385916591 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"437" 0.114117143367634 -0.0550677863210345 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"438" 0.136361828971552 0.112315850641436 "6" "RUP" "Rupert" 51.481728 -78.832198 "EAS"
"439" -0.316418742868506 0.0672172403478648 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"440" -0.313875634803037 0.0754452507493489 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"441" 0.125361756932945 -0.041948299207254 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"442" 0.130701394891604 0.0388587634663689 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"443" 0.129301334475585 0.120751867101419 "6" "RUP" "Rupert" 51.481728 -78.832198 "EAS"
"444" -0.313191688479713 0.0670707732313924 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"445" -0.182948970779987 -0.0768653165928817 "3" "LAG" "La_Grande" 53.821906 -79.078018 "BIA"
"446" -0.30260867058063 0.0774568308178673 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"447" -0.312451970944829 0.0767171941645648 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"448" -0.315243702780286 0.0679795473003119 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"449" 0.123030554372811 -0.0413453879217776 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"450" -0.181018674045437 -0.0701746130964759 "3" "LAG" "La_Grande" 53.821906 -79.078018 "BIA"
"451" -0.310226216428918 0.0797542335711259 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"452" -0.318175273967358 0.0709686151882991 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"453" -0.316292441096024 0.0840892360133036 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"454" -0.318207180597476 0.0729814132147107 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"455" 0.13841298668279 0.143050250164342 "6" "RUP" "Rupert" 51.481728 -78.832198 "EAS"
"456" -0.322714405388939 0.0725579126414935 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"457" -0.151681890334368 -0.0717723380397885 "3" "LAG" "La_Grande" 53.821906 -79.078018 "BIA"
"458" 0.136618635837334 -0.0116290948702117 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"459" -0.303517563769384 0.0603957751243417 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"460" -0.177399270003358 -0.0695069715356699 "3" "LAG" "La_Grande" 53.821906 -79.078018 "BIA"
"461" 0.134543473942996 -0.0441126315852138 "7" "EAS" "Eastmain" 52.242126 -78.575722 "EAS"
"462" -0.311090659200355 0.0701340315397787 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"463" -0.306329491903413 0.0814417789946364 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
"464" -0.319135208130258 0.0693737161167726 "4" "KAA" "Kaapsaoui" 54.535974 -79.551461 "LAG"
